text	label
캬 패스트 캐리어	0
버거킹 없으면 아쉬운대로 맥도날드지	0
용서빌어라 ,하고싶의면 너들끼리 실컷해라	0
주상욱인줄 알고 들어왔네요..	0
사골갑 ㅋㅋㅋ	0
누군지 모르겠으나 개이쁘네	0
선생님이 틀린말 하신거 아니었네	0
이 기사를 강정호가 싫어합니다	0
"흑운장 비밀비법 ""즉시주입"""	0
뒤집개가 핵심이네	0
자낳괴 ㅋㅋㅋㅋ	0
은혜복음을 기록한 성경은 로마서 ~ 빌레몬서 까지다 그 이외에 쓰여진 명령은 교회시대 사람들이 지켜야 할 구절이 아니다	0
고소당하신 위추드립니다	0
수사지휘를 검사가 안하고 경찰이 독단적으로 할 뿐이지 기소권은 아직도 검사가 독점하는거 아니냐?	0
나가는 버튼 모르나?ㅋㅋㅋ	0
거의 100알 정도 되더라	0
게이는 그런점에선 좋겟노	1
방탄 줫물 받고 떳노 ㅋㅋ	1
개징그러 O지 ㅋㅋㅋㅋ	1
마감시간 다돼서 떨이하는 고기 사먹으면 식중독 518퍼네아 오래 된 것도 새 거처럼 둔갑해서 다음날 팔테니 떨이라는 개념이 아예 없을라나	0
개종자들	1
세트 발분 필수였는데	0
김제동 똘마니년 나오나보네 ㅋㅋ	1
찍은게 있긴 함? 뭐가 자꾸 바쁘대	0
진짜 정내미 다 떨어졌다	0
강원도 산불때도 저랬잖아 헌옷 ㅈㄴ 와가지고 음식이 필요한건데 그거 치우는게 더 일이였지	1
농어촌전형 자퇴생 답네	0
바퀴벌레들은 스물스물 기어나올 때 조져야 합니다	1
짱개를 대륙이라부르고 이상한브금까지넣어서 ㅁㅈㅎ	1
별 목소리 매력적이지~화이팅~~	0
뭘 오 이러고있어ㅋㅋㅋ 걍 마지막 발악인데	0
체력 아끼는게 필수	0
드라마가 노잼이라	0
커엽긴 해	0
무적권 쌩까라 쌩까고 절대 연락하지 말고 먼저 연락올 것이다	0
존경합니다.그어머니에그딸이될것같네요	0
전현무 악플다는 여자들 여기 다 모여있네	0
저 나이에 통금 시간이라니 ㅋㅋㅋㅋ	0
돌고래도 팬 쥐어주면 7등급은 안나온다	0
불쌍한 나르...	0
존윅 다음편이구나	0
여자들 잘생긴남자 편드는것봐라ㅉㅉ	0
스타워즈 선택지 ㅋㅋ	0
나이가 어리니 임신도 잘되고 순산하죠..	1
저번에 했던거네	0
메가스터디 박승동? 그	0
홍탁좌는 진짜 환골탈태한듯...	0
잘되고 돈벌면 저리사는기야당연한이치	0
헤이 조니	0
서현진 믿고봄 서현진 연기스퇄 넘좋음~	0
이신종김치녀.한녀는누구냐	1
공감수치 0에서 100으로 급발진	0
아 출시때 샀는데 ㅋㅋㅋ	0
윤석렬 장모 비리 덮으려고 미리 준비해서 터트렸나?	0
비난의 댓글엔 어김없는 작성자의 티나는 비추 -1	0
ㅋㅋㅋㅋ개십ㅋㅋㅋ	0
일게이들이 제일 좋아하는 소재	1
선미가 좀 외롭게 큰듯	0
공포 아니라 액션겜같네	0
난 혜나 죽은거 불쌍하지 않아.. 전혀	0
조선에서만 당연하게 생각했던거지	0
정답은 강간	1
역대급 관종녀	1
장첸? 니 내가 누군지 아늬?	0
기사님 영애누나? 기사잘못쓴것같습니다.	0
라쳇은 맨날 후보야	0
황보만 팽당했네	0
저 위에 앉아봤는데 하나도 안보였음	0
오마쥬가 뭔진 앎?	0
넌 나가라..	0
차짬 시선강탈 ㅋㅋㅋ	0
찐따들이 일본가서 살고싶어하는거자나	1
주여 이름만 외치면 구원을 주겠다는 구절도 있지????	0
산성비가 뭐야 그럼?	0
큐브스테이크덮밥 시켜도 저거보다 고기 많겠다	0
뷔스트호프 아님 슌	0
오늘 일해서 일당 벌었으면 가서 매독 걸린 니미 애미 보지 1000원 주고 실컷 쑤셔라 ㅋㅋㅋㅋ	1
나중에 자식들이 다 알아볼텐데	0
어디 가시는데요 ㅋㅋ	0
하나도 안꽂혀 ㅋㅋㅋ	0
존예네	1
뭐 이견 없는 에오엠이군	0
그냥 돈 더보태서 보잉747 사자	0
갓수향 연기가 물이 올랐어	0
기안84한테 욕그만하자	0
흔들어라 흔들어라 이기	0
오픈카 이런 개념인가?	0
물쥐한테 1억은 뭐 껌값이긴해	0
목줄이 너무 타이트하잖니?	0
네다음 시골	0
남자들은 씨를 말려야해!!! 라고 페미들이 말하는거랑 같은논리!!	0
그 이후로 컨디션 나락감 ㅋ	0
신속하게 다들 밖으로 나가서 대기만 하고 있었어도 대부분 살 수 있었을텐데	0
넌 같은 지능의 사냥꾼 머리랑 회계사 머리가 같다고 보냐?	0
조1센 자영업자는 솔직히 망해도됨 술집 들어가기 전에 메뉴사진 보니깐 불삼겹볶음이란 메뉴있길래 사진보니깐 엄청 푸짐하던데 시키니깐 양파쪼가리, 대패 몇개 이렇게해서 7천원 받아처먹더라	1
펭귄떼가 줄줄이 입수하는거랑 같다고 보면된다	0
빅이 먹으라 핑 해줬다	0
아마 새해1호 결별커플로 뜰거 같다..	0
옹성우는 뭐야ㅡㅡ 꼽사리끼네	0
너는 지금 돈없는 대학생이 맥북쓰며 자 위질 하는걸 역겹게 보고 나서 나도 그런 사람이라고 단정짓고 나서	1
https://wwwbobaedreamcokr/view?code=accident&No=624096	0
눈 왜저래	0
정글차이는 꽤 남	0
녹화기능 있잖아 ㅋㅋ	0
에잉 ㅋㅋㅋ	0
도깨비 헬창버전이다	0
전현무 복귀 반대	0
멋지고강하고아름다운김나영씨힘내요^^	0
나씨 전라도성씨임	0
그래서 제가 댓글 잘 안답니다 티날까봐	0
어째 재네들은 제대로된 놈이하나없어	1
꼴릴수도	1
조재현 아직도 감옥 안갔냐?	0
내가 제일좋아하는 아나운서	0
AI 추가해서 혼자 가능	0
핑핑이 도그가 ㅈㄴ웃기네 ㅋㅋㅋ	1
정말 2PM 준호 닮았다	0
나이차사실이면 너도 속물이구나	0
조커는 이겼음	0
쟤는 레알 ㅈ됨ㅋㅋ요즘같이 성관련 처벌 심하게하는때에죄질이 안좋아도 너무 안좋음제발 몇십년 감방에서 썩었음좋겠다	1
제라스 스킬 피하랴 케인 피하랴	0
갚을려고 노력하는데 왜 지11랄들	1
에이펙스 있는 순간 신뢰도 0 ㅋㅋㅋㅋ	0
트리 꼭대기 잘만들었고ㅋㅋㅋ	0
먼 결혼이야 걍 돈주고 해라	1
싸캐스틱이다 / ː /	0
옛날 아파트들 현관입구에 툭 튀어나온 거기에 독 둔다는것같음	0
근대 젖꼭지안이쁘면 좀 흥분안되긴하더라	1
시바라 뒤질래	1
지랄하고~자빠졌네~	1
패륜아	0
장동민 반말하는거 별로임 ㅡ ㅡ	0
글 존나병신같이 쓰네넌 누구 설득하려고하지마라 밑천 드러남	1
아니 그 공부를 해야한다니까 갖다 용접만하면 되는거이 아니고 철하고 알루미늄하고 졸라게 용접해봐야 붙질 않아	1
왜 버닝은 찬밥 신세냐	0
응원합니다 분명히 좋은 일들 있을겁니다.	0
공부 못하는 놈들 성적 올려 주는게 선생 역할이지	0
세상 얌전커엽	0
왜 못나가게 막냐 맞을만했구마	0
보는 내내 웃음ㅋㅋㅋ진짜 웃김	0
갖은 한국남자짓은 다하고 다녔네	1
이혼하고 혼자 아닌가요.	0
둘이 닮았어ㅋㅋ	0
ㅇㅂ에 이런글 올라오면 딱 3일후 팔면됨꺼억~~~ 잘먹겠다	0
와 한가인은 진짜여신	0
재인이가 뭐덮으려고 터뜨린걸까	0
유노윤호가 이렇게 인기가 많았었나ㅋ	0
아닠ㅋㅋㅋ 영상 잘만들었엌ㅋㅋㅋㅋ	0
비싸면 시켜 먹지말고 가서 사가지 와	0
축하드려요. ^^ 항상 행복하시길 바랍니다.	0
넘어가 지금의 대한민국 있는거고 ㅋㅋㅋ	0
아이유가..와이프라면...그남자도좋겄다ㅠ	0
이거할라고 조용히 있었네ㅋㅋㅋ	0
길예르모형님도 거장이다 ㅂX아	1
ㅠㅠ아이고야 주말 드라마에 유이가 왠말이냐	0
올바른 연예인의 표본중 하나	0
내친구도 용접공인데 보호장비 드립치면서 괜찮다 하던데 무용지물임?	0
인게임 플레이 영상을 좀더 확실하게 보여주는게 좋은거 깉은뎅	0
진심으로 토나온다	0
주머니 지퍼색도 같고	0
스필버그 제작임	0
쿠하 전판 샤코땜에 멘탈 터진듯	0
방타러복수를	0
손태영 이쁘다..끝	0
슈주 한물감 ㅅㄱ	1
ㅋㅋ 눈이 저렇게 작아지네	0
종북 종북거리다 줘터져놓고 잘만 나오네	1
뭔가 엄청 여유로워보이네	0
ㅋㅋㅋ윤종신	0
팀구성 조타야~~	0
니들인생이나똑바로살아라 ㅉㅉ	1
루크 스카이워커	0
흑운장님은 밸런스 안맞음 ㅇㅇ;;	0
40넘어봐 그냥 훅간다 살빼라	0
여자분 이쁘시다...나이 30대후반안같음	0
나뻤당 ㅋㅋㅋ	0
올릴게요	0
이제 교회나가자 게이야	1
지가 성형 중독이라 인정하는 OOO 못봤다	0
이태까지 반일한 죗값치르는거지 뭐	0
한서희 깜빵ㄱㄱ	0
진중권은 사랑입니다	0
동생이 더 좋아하는것같은데 ㅠㅠ	0
디펜스겜인가 ㅋㅋ	0
그인간은 미안해하고있기는 하냐? 악마	0
삼류에로영화도 기사띄워주냐?	0
얘는 정규직 되면 안될듯	0
체크포인트 게임;인가	0
가난한사람도많지 애들끼리 모여살다가 고독사나 굶어죽어서	0
사일러스 폭주 ㅋㅋㅋㅋ	0
저런거 진짜 그냥 ip벤좀 때려줘라 라이엇아 ㄹㅇ 역겹다	0
이제 아들 낳는겨?.그럼 100점인데	0
저건 어제 사건 터졌을때 기사고	0
펭수 하는짓거리가 페미니스트네 씨발 좆만한새끼가	1
확 그냥 내가 데리고 살까? ㅎㅎ	0
머구는 가능할걸	0
MYUNG BAK NETWORK	0
껌디가 이기 머고 비호감	0
너무 좋은분 같음~^^	0
꽃 만들어주자나 ㅋㅋㅋㅋ	0
문재인님께 상담해 보아요~	0
그래서 이분들 결혼식에 서로 참석들하셨겠죠?	0
보기 좋아여 두사람 결혼? 가즈아 ㅎㅎ	0
블레이드러너에서 일본여성이 기모노입고 대형 광고판에 등장히는 장면 진짜 유명하지 ㅎㅎ저기도 있네 일본 성장에 대한 두려움을 상징한 장면지금은 폭망했지만	0
오타?ㅋㅋㅋ	0
40대 실화야? 아지매 밥이나 하소~	1
보통 남녀가 같이 마약 먹고나서 뭐할까	0
150000 ㄷㄷㄷㅁㅈㅎ	0
즐긴만큼 고통을 감내하거라 아마 평생 주홍글씨로 남을듯	0
점점 뚱뚱해진다	0
친아빠라고 믿겠다 닮았는데...	0
어우 엘리트	0
하우스 플리퍼 인테리어 맹키로 부실허구먼 ㅋㅋㅋ	0
쓰레기들	1
물흐리지말고 자진하차하세요.	0
누가 제발 24시간 걸려주세요	0
단언함,물론 30%의 공무원은 필요하긴함	0
버럭을 기다리는 잼민들	0
그래 좀비월드 되어 다 주거라	0
야 1만도 존나많은건데 숫자가중요한게아니라 처벌이나 빡세게 해라 일반야동도 아니고 실제영상을 텔레그램으로 찾아가서 봐놓곤 몰랐어요로 넘어가게하지말고	1
일본 사람입네까?ㅋㅋㅋ	0
장작킹	0
이유야 어찌됫건 폭행은 아닌듯	0
원래 사건사고 구설수많은 예전가수ㅋㅋㅋㅋ	0
저거 무슨 상황이냐 ㅋㅋ	0
이유없이 니생각대로 나보다 논리적으로 생각을 잘한다고 말한다는거 자체가 무식한거고 못배웠거나 지능이 딸리거나 주의력이 부족하다는거임 인간은 다른사람보다 분석력 주의력같은 지적능력이 좋아야 성공한 인생을 사는거 맞지 않냐?	1
나도 이거로 맨손 딸 하는데 기분 ㅅㅌㅊ	1
물량차이가 심하다	0
얘는 이상하게 정이 안가더라	0
온유리 망해라	0
ㅎㅎㅎ 편해보인다	0
병헌이형 진짜 조낸 부럽다. ㅜㅜ	0
한혜진씨 멋쪄요 늘 응원합니다	0
보검복지부는 항상 박보검님을 응원합니다^^	0
펭수 문재앙 정부랑 좌파언론에서 미는거라 비호감	1
극진가라데는 나중이고	0
정신병자	1
슬슬슈돌나올밑밥까네 ㅎㅎ근데한그루는비호감이리	0
Kelly Sanger	0
https://wwwgooglecokr/amp/wwwdongacom/news/amp/all/20190625/96168051/1선동이다 3심에서 유죄라고 다시 2심내려보냄	0
와 멋진 언니.태교 잘하세욧	0
니들도 쫄았잖아 근데	0
그러게 일찍좀가지 ㅉ	0
배고파서 예민함	0
네 격겜이 나오긴했어요	0
이상한 소리 하고 자빠ㅈㄴ	0
닉이랑 짤 존나 귀엽노	1
무뉴뉴 저혈압부터 심정지까지 ㄷ	0
이래서 성소수자들이 홍석천을 존경하는구나	0
보아 이제 별로 안이쁨 노관심 ㅅㄱ욤	0
세계가 채유리 한방 멕일때 사이다 ㅇㅈ	0
제2의 고유정인가	0
@노가다쟁이 />	0
아니 저거 못읽냐고 난 대답 했는디 번역 까지 해줘야됨 초졸새꺄?	1
알버트 님이 옆에서 눈깔아주는데>'	0
저거 TRPG 한다는 설정이라 그럼ㅋㅋㅋ	0
한 때 낸시랭이 하던짓을...	0
불쌍한 인간 atm들 ㅋㅋㅋㅋ	1
한국 역대 사이코패스중 한명인데 의외로 언론에서 안다루더라 ㄷㄷ	0
이태환이 누구야?	0
광희는뭔죄야...개짜증	0
가갑 솔직히 개똥템이야	0
그러니 이 정부가 서울 집값을 잡을 것이라는 망상 따위는 버려야 한다 지지층이 집가진 사람이고 그들이 집값이 올라 더욱 지지율이 올라갈텐데 그걸 왜 포기한단 말인가 서민정부는 그저 코스프레만으로 충분하다	0
독끼..나이는.어리지만 멋지네..	0
남미 계집년덜 적당히 질질 싸게 해라~ㅋ	1
빌드 씹먹혀도 ㄱㅊ 테란임	1
구탱이형 푹 쉬세요. 수상 축하드려요	0
ㄴㄷㅎ~	1
일리가 있구나	0
아직도 멀었네요 전에 이슈화가 됐었는데 다시 묻힌건가요? 아니면 유사사건이 또 일어난건가요?	0
뚱뚱해도 가능한가 ... 읍읍	0
아빠가 누군데?	0
ㅋㅋㅋㅋ씨발	1
http://wwwilbecom/view/11224594279	0
유치하다	0
버닝썬 사건이 엊그제 같은데 나라꼴이 망했구나	1
곱게 늙어라..순진한 애 가지고 놀지말고..	0
진짜 그래픽이라고 ㅋㅋㅋ	0
성깔 드러운 한국여자	1
재밌게잘보고있습니다~	0
명언충 ㅆ@ㅣㅂ련아	1
그게다 남부유럽 대표 감성충들인 이탈리아, 스페인애들이 이민 많이 가서 그래 신대륙에 산업시설은 커녕 허허벌판 밖에 없는데 가서 노조질부터하고 분탕치고댕김	0
막입어도 빛나네.	0
귀엽네 나이도 어리구만 좀 봐줘라 돌대가리 용접새끼들아 시키는데로 지지는거밖에 못하는새끼들이 부심은	1
김주영 쓰앵님이라도 고용 하셨나	0
80퍼는 안 한듯	0
의자임?	0
아니 나올겜들 그래픽들이 너무 좋다	0
낯짝도 두껍다 ㄷㄷㄷ 티비에 버젓이 나오네	1
아니ㅆㅂ그래서 어쩌라고	1
개독한테쓰면 딱이겠네	1
에휴 학습능력이ㅡ떨어지네	1
줘	0
빨리늙어라	0
뭐든 남기고 싶지 않겠나..	0
배우 안나옴 ㅋㅋㅋ	0
목소리 완전 매력~ 부럽다	0
조이 서폿 왜 좋은건데 ㅋㅋ	0
그럼 나 한 번 연주해 봐	0
결혼시기에 올 누드는 ~노력은좋으나 민망	0
연기만 잘하면 대지	0
내 남자라고 티내고싶었나보구나 ㅎㅎ	0
woohanSadfadsfad woohanGsgfdg juicyl5Guitar juicyl5Finger crazyjpnDnce fanfPls plumy02 haileenoRave miametzDrum plumyClub tyongJAM gyu0227Mvdc berriyaLight berriyaFeelgood woohanAasdas woohanSadfadsfad woohanGsgfdg Hank021 Hank024 Hank022 crazyjpnLove crazyjpnJam1	0
근데 게임요소가 있긴한건가	0
다들 이 띵작 보세여 인생작 추가	0
게거품 온	0
틀딱드라마 조연으로 많이나옴	1
또또 프로불편러들 어휴	0
캐리어 ㅈㄴ많네	1
승리야...잘가... ^^	0
저럴거면 집에서 하지	0
자이 팔아서 그돈으로 금호동 대출끼고 3채사서	0
누군지도 몰겠지만...사진이 저거뿐인가...	0
지이이잉 나가 디지라	1
남편보자마자 통수칠 생각이 났긋지ㅋㅋㅋ	1
갑자기 유격 8번 하시노 ㅋㅋㅋ	0
시진핑ㅋㅋㅋㅋㄱㅋ	0
깨끗한 나라 화장지도 손절 했습니다	0
찢어지긴 뭘안찢어 훈련소 2주차때 존나뛰어댕기다가 찢어짐	1
떼보밍 또 삐져떠!	0
사진사 기술이 아니올시다	0
너 누구야..!	0
홍콩 40대 여성? 길게 말안할랍니다	0
뭔소리야 이슬람 원리주의자라면 보수라고 생각하는 너가 무식한거지 보수의 근간은 자유민주주의인데 저게 어디가 보수냐ㅋㅋㅋ 오히려 댓통 허수아비 세워놓고 종교지도자가 일당독재 하는 공산주의 시스템인데	1
굴다리밑 아들 국적이 ㅋㅋㅋㅋ	0
직각어깨개부럽네	0
상주 라인업보소 ㅋㅋㅋㅋ	0
티아라에 아름이가 있었냐	0
그러게 기집것들이 새벽에 술처묵고 돌아다니냐	1
스테츄ㅜ 갖고싶네	0
오	0
중국뿐 ? 요즘은 똥남아도 많이 간다	0
딸인가보네요~~ 남매~부럽네요 ^^	0
역시 브레이킹은 참 어렵고도 심오한 영역이네예 **	0
글픽쩌네	0
진짜 클라 꺠졌나	0
앞트임복원했구나...	0
임원희는 왜나오는건지.	0
3대 500이면 일반인 사이에선 괴력 아니냐 ㅋㅋ	0
재료가문제임	0
그게 왜그런줄 아냐 지금 그렇게 하다가는 좃되거등	1
근데 예전부터 든 생각..누굴닮은거지..	0
역시 대일본 역사가 최고로 재밌단 말이야	0
이준기 외모 서양가면 무시받는 얼굴이냐?	0
어찌됐든 이쁘긴 졸라 이쁘다.	1
넵	0
진짜 재밌어요ㅋㅋ 듣고있으면 흥이나요^^	0
이특집 계속했으면 좋겠다요	0
라이엇도 못막은 4인큐	0
개최국은 자동진출	0
우주소녀 중 한명이랑 똑같이 생겼네 뭐지	0
다건이 건들다가 진짜 뒤진다 OOO거들아	0
기승전 물고빨고 키스질 개극혐	1
누나 방좀닦아..	0
곰보 ㄷㄷ	0
얘들아 형은 기억못해 ㅋㅋㅋ	0
ㄴㄴ 님만 참으면 됨	0
퇴직급이 아니라 공제금이라니까	0
어머.김성주씨!	0
자르반 세주 그브 탈리야	0
근데 재밌음 게임은?	0
+ 성북구 장위동	0
유상무는 방송해도 상관없는거임?	0
안쓰고 깨는 고인물들 나오겠지	0
나형 백분위 1은 좀심한거아닌가수시합격하고 친거같음	0
비행기안에서 주무시겠네여	0
ㅠㅠ나왜그렇게칭찬해	0
가격 얼마로 나올지 무섭군	0
